3	2
13	2
2	2
307	20
9	3
2	2
3	2
5	2
3	2
14	13
3	2
9	2
2	2
2	2
1	2
13	22
76	2
1	2
1	2
3	2
10	2
13	2
2	2
1	2
6	2
36	15
1	2
26	25
1	2
8	2
2	3
3	2
11	2
208	46
29	28
1	2
21	20
13	2
1	2
13	4
24	23
1	2
13	2
13	9
1	2
1	2
2	2
187	255
1	2
1	2
1	2
3	2
2	2
13	15
47	2
3	2
1	2
1	2
9	6
1	2
4	4
1	2
1	2
33	27
3	3
4	2
1	2
1	2
5	5
1	2
1	2
9	5
1	2
1	2
1	2
46	46
9	2
1	2
13	5
2	2
1	2
1	2
23	22
7	7
1	2
1	2
8	7
1	2
5	5
6	6
1	2
2	3
416	22
13	22
11	11
145	149
34	31
10	2
27	24
791	2
24	33
1	2
10	7
1	2
1	2
3	2
548	213
2	2
9	8
3	4
6	6
30	2
1	2
11	11
1	2
1	2
7	2
3	4
3	2
4	17
1	2
215	102
13	13
1	2
1	2
1	2
2	2
1	2
1	2
188	32
3	65
1	2
1	2
1	2
3	4
13	18
5	2
464	105
2	2
1	2
16	25
13	17
47	47
1	2
2	2
1	2
315	306
1	2
8	2
66	46
1	2
2	3
5	6
1	2
73	71
24	31
1	2
504	403
2	2
1	2
2	2
1	2
1	2
1	2
2	2
1	2
22	22
1	2
1	2
318	68
2	2
1	2
12	3
1	2
2	2
1	2
3	2
38	2
1	2
3	2
1	2
10	2
1	2
1	2
11	2
10	10
1	2
2	2
3	2
1	2
92	26
8	27
1	2
2	2
21	30
1	2
8	3
2	2
2	3
1	2
1	2
1	2
4	2
2	2
4	2
3	2
4	2
3	2
2	2
2	2
1	2
4	3
2	2
5	2
3	2
1	2
2	2
3	2
1	2
1	2
1	2
2	2
3	2
3	2
1	2
7	2
2	2
69	2
24	22
5	2
1	2
2	2
2	2
2	2
2	2
9	8
2	2
5	2
12	2
2	2
4	5
404	490
2	2
2	2
1	2
13	13
1	2
2	2
1	2
3	2
13	14
1	2
10	2
1	2
24	32
3	3
7	4
1	2
2	2
189	258
2	2
10	3
2	2
2	2
6	2
1	2
1	2
22	24
2	2
3	2
13	14
10	8
5	4
2	2
4	4
1	2
1	2
1	2
5	2
1	2
2	2
1	2
1	2
6	5
5	2
8	6
1	2
1	2
5	2
2	2
2	2
1	2
2	2
1	2
1	2
1	2
1	2
4	3
13	20
2	2
3	3
17	15
2	2
1	2
2	2
1	2
2	2
3	4
1	2
1	2
3	2
1	2
2	2
23	23
1	2
1	2
4	2
1	2
1	2
3	4
1	2
60	2
13	23
3	2
17	2
26	16
3	2
4	3
2	2
1	2
1	2
1	2
4	5
3	2
6	2
2	2
1	2
2	2
2	2
9	9
6	2
1	2
17	17
3	4
22	2
1	2
4	2
1	2
2	2
11	2
1	2
1	2
1	2
3	2
1	2
23	24
3	4
1	2
2	2
5	2
1	2
25	26
99	144
1	2
1	2
1	2
22	20
13	20
4	4
2	2
2	2
1	2
1	2
1	2
4	4
1	2
2	2
6	5
2	2
2	2
3	3
2	2
1	2
2	2
10	10
3	2
2	2
9	8
2	2
1	2
17	2
2	2
2	2
1	2
1	2
1	2
20	2
23	21
1	2
2	2
3	2
4	2
13	2
7	2
2	2
7	6
55	88
2	2
3	2
2	2
13	18
3	2
2	2
3	2
2	2
3	2
1	2
4	3
24	2
13	4
3	4
2	2
1	2
1	2
23	24
3	2
1	2
1	2
2	2
3	2
3	2
1	2
2	2
1	2
