3	9
18	23
2	3
328	21
9	5
2	8
4	22
5	6
3	2
15	27
3	2
10	2
4	2
2	3
1	2
35	23
76	5
1	9
1	6
11	2
11	2
24	33
3	2
1	2
24	2
51	20
1	2
26	45
1	7
8	8
2	3
3	2
13	2
219	72
29	29
1	2
22	50
24	18
1	2
14	14
24	29
1	2
13	2
27	17
1	5
1	31
2	2
188	223
1	23
1	13
1	15
4	27
2	2
174	44
47	69
3	2
1	3
1	5
9	7
1	2
6	4
1	2
1	3
52	28
4	26
4	2
1	2
1	2
5	21
1	2
1	7
9	7
1	2
1	27
1	5
47	72
10	2
1	5
15	43
2	21
1	4
1	7
23	23
7	8
1	2
1	2
8	8
1	6
5	10
20	27
1	6
2	8
419	57
68	29
11	83
145	156
35	40
178	183
27	31
791	15
26	41
1	29
10	14
1	6
1	6
3	7
558	284
2	6
12	13
3	8
6	12
35	6
1	6
11	16
1	6
1	6
8	7
3	8
3	7
91	100
1	6
216	231
13	19
1	6
1	6
1	6
2	6
1	6
1	6
205	51
3	81
1	7
1	6
1	6
9	9
25	25
5	6
464	493
2	6
1	6
32	31
24	22
47	54
1	6
2	6
1	6
319	350
1	6
12	7
84	63
1	6
2	7
5	35
1	6
73	81
40	38
1	6
504	534
2	6
1	6
2	7
1	6
1	11
1	6
2	6
1	6
22	28
1	6
1	6
323	352
2	6
1	6
14	7
1	6
2	18
1	3
4	8
38	1
1	40
3	17
1	3
10	3
1	12
1	3
11	17
10	12
1	24
2	3
3	8
1	10
93	37
38	34
1	13
2	3
38	47
1	3
106	56
3	4
5	22
1	12
1	6
1	11
5	20
2	4
4	4
3	3
6	17
4	7
2	15
2	5
1	21
4	4
2	3
6	3
3	3
1	6
3	15
3	3
1	6
1	3
1	8
2	3
3	3
5	3
1	18
7	8
3	3
69	3
25	25
6	7
1	4
2	10
3	3
2	5
2	4
20	10
2	6
7	11
66	3
2	4
5	15
404	422
3	3
2	3
1	10
13	15
1	24
2	15
1	7
3	3
42	19
1	16
10	13
1	10
41	35
3	4
9	6
1	3
2	3
190	211
2	10
10	6
3	15
4	15
6	4
1	4
1	8
34	44
2	14
5	17
24	22
10	23
5	6
2	4
6	7
1	22
1	4
1	4
5	18
1	16
2	4
1	4
1	9
6	37
5	4
8	9
1	13
1	4
5	4
2	11
2	4
1	4
2	15
1	11
1	4
1	6
1	4
6	5
26	23
2	4
3	27
17	35
2	18
1	4
2	12
1	29
2	4
21	25
1	5
1	4
3	5
1	4
2	20
23	44
1	5
1	47
4	8
1	4
1	4
4	8
1	4
60	62
32	41
5	4
37	31
27	29
4	6
5	6
2	4
1	4
1	17
1	4
4	13
3	5
6	49
2	4
1	7
3	5
2	4
9	15
7	17
1	22
18	23
3	15
22	25
1	9
5	10
1	7
3	5
11	4
1	28
1	13
1	4
3	4
1	4
23	26
3	6
1	4
2	4
6	19
1	4
25	50
99	108
1	4
1	6
1	14
25	42
15	34
4	6
2	7
3	5
1	4
1	4
1	4
5	7
1	4
2	5
6	12
2	9
2	5
3	18
2	7
1	4
2	36
10	17
3	4
3	4
9	25
2	17
1	4
17	28
2	39
2	7
1	4
1	4
1	4
20	47
23	48
1	9
2	4
3	4
4	4
26	4
7	4
3	10
171	22
67	81
3	4
3	23
2	7
13	37
4	4
2	4
3	4
3	11
3	8
1	4
4	22
24	28
16	13
5	6
2	20
1	4
1	4
23	26
3	4
1	4
1	14
2	4
3	20
3	17
1	11
3	13
1	7
