3	2
18	14
2	2
328	21
9	5
2	1
4	2
5	4
3	1
15	13
3	2
10	1
4	2
2	1
1	1
35	24
76	74
1	1
1	1
11	1
11	1
24	13
3	1
1	1
24	6
51	42
1	1
26	26
1	1
8	7
2	2
3	2
13	1
219	54
29	29
1	1
22	21
24	9
1	1
14	12
24	25
1	1
13	2
27	22
1	1
1	1
2	1
188	198
1	1
1	1
1	1
4	3
2	1
174	22
47	48
3	1
1	1
1	1
9	7
1	1
6	4
1	1
1	1
52	45
4	3
4	1
1	1
1	1
5	54
1	1
1	1
9	6
1	1
1	1
1	1
47	47
10	9
1	1
15	19
2	1
1	1
1	1
23	23
7	7
1	1
1	1
8	8
1	1
5	5
20	23
1	1
2	2
419	322
68	71
11	1
145	152
35	35
178	175
27	27
791	1
26	35
1	26
10	10
1	1
1	1
3	2
558	398
2	2
12	9
3	3
6	6
35	38
1	1
11	11
1	1
1	1
8	7
3	3
3	1
91	92
1	1
216	199
13	14
1	1
1	1
1	1
2	1
1	1
1	1
205	44
3	1
1	1
1	1
1	1
9	3
25	20
5	1
464	336
2	1
1	1
32	26
24	18
47	48
1	1
2	1
1	1
319	298
1	1
12	13
84	77
1	1
2	2
5	1
1	1
73	72
40	32
1	1
504	260
2	2
1	1
2	1
1	1
1	1
1	1
2	1
1	1
22	23
1	1
1	1
323	304
2	1
1	1
14	9
1	1
2	1
1	1
4	4
38	1
1	1
3	3
1	1
10	10
1	1
1	1
11	55
10	10
1	1
2	1
3	1
1	1
93	96
38	28
1	1
2	1
38	32
1	1
106	1
3	3
5	5
1	1
1	1
1	1
5	1
2	1
4	2
3	1
6	2
4	1
2	1
2	1
1	1
4	3
2	1
6	4
3	1
1	1
3	1
3	1
1	1
1	1
1	1
2	1
3	2
5	1
1	1
7	4
3	1
69	69
25	24
6	2
1	1
2	1
3	1
2	1
2	1
20	9
2	1
7	2
66	4
2	2
5	4
404	558
3	1
2	1
1	1
13	13
1	1
2	1
1	1
3	1
42	23
1	1
10	9
1	1
41	33
3	2
9	4
1	1
2	1
190	198
2	1
10	7
3	1
4	1
6	1
1	1
1	1
34	34
2	1
5	3
24	19
10	9
5	4
2	1
6	4
1	1
1	1
1	1
5	3
1	1
2	2
1	1
1	1
6	6
5	1
8	8
1	1
1	1
5	2
2	2
2	1
1	1
2	1
1	1
1	1
1	1
1	1
6	4
26	21
2	2
3	3
17	17
2	2
1	1
2	1
1	1
2	1
21	30
1	1
1	1
3	2
1	17
2	1
23	24
1	1
1	1
4	1
1	1
1	1
4	3
1	1
60	61
32	24
5	3
37	29
27	27
4	3
5	4
2	1
1	1
1	1
1	1
4	4
3	3
6	6
2	1
1	1
3	2
2	1
9	9
7	1
1	1
18	18
3	3
22	23
1	1
5	4
1	1
3	2
11	12
1	1
1	1
1	1
3	1
1	1
23	24
3	3
1	1
2	2
6	5
1	1
25	27
99	97
1	1
1	1
1	17
25	36
15	22
4	4
2	1
3	2
1	1
1	1
1	1
5	4
1	1
2	2
6	6
2	2
2	2
3	3
2	2
1	1
2	1
10	11
3	1
3	2
9	10
2	2
1	1
17	15
2	2
2	2
1	1
1	1
1	1
20	21
23	24
1	1
2	1
3	2
4	1
26	23
7	7
3	1
171	164
67	63
3	1
3	2
2	1
13	19
4	1
2	1
3	1
3	2
3	1
1	1
4	3
24	25
16	15
5	3
2	2
1	1
1	1
23	24
3	1
1	1
1	1
2	1
3	3
3	3
1	1
3	2
1	1
