4	17
33	33
115	5
331	24
17	7
4	16
6	40
7	9
4	4
19	39
7	4
24	4
6	4
3	7
2	5
37	26
77	7
2	17
2	11
13	4
16	4
27	51
5	4
2	4
34	4
59	23
2	4
28	62
2	15
19	10
3	6
18	4
18	4
232	91
30	32
2	4
23	74
782	31
2	4
29	24
27	35
2	4
14	4
46	24
2	11
2	56
6	4
210	246
628	41
2	25
2	27
18	48
5	4
182	67
48	86
4	4
2	7
2	10
10	9
2	4
7	6
55	4
2	6
56	31
5	46
6	4
2	4
1	4
367	35
2	4
2	13
10	9
2	4
2	49
2	11
48	93
11	4
2	11
34	63
3	37
2	9
2	13
25	26
8	10
2	4
2	4
52	10
2	9
7	19
29	51
2	9
4	46
439	67
84	39
76	82
147	178
36	41
182	220
28	32
792	96
47	69
26	33
11	52
2	9
1	9
4	10
572	288
3	9
18	16
8	19
8	42
51	9
2	9
12	25
2	9
2	9
9	28
4	21
4	39
104	162
2	21
217	242
27	34
2	9
2	9
1	9
3	12
3	9
2	13
211	81
74	145
2	39
2	9
2	9
14	42
36	35
6	9
465	504
3	9
2	9
39	32
31	24
48	58
2	17
3	9
2	9
339	406
2	9
13	10
85	98
2	9
3	10
56	51
2	9
74	111
357	67
2	9
505	514
4	27
2	9
3	34
2	18
2	130
2	9
3	9
2	9
24	29
2	9
2	13
342	389
3	9
3	9
15	10
2	13
3	35
2	9
1	17
39	7
29	74
4	33
2	9
11	9
3	24
2	9
56	25
11	18
2	46
3	9
4	18
2	21
109	44
40	42
2	27
3	9
43	63
2	9
795	84
5	10
6	41
2	25
2	15
2	23
6	40
3	11
5	10
5	9
11	33
5	17
5	30
3	13
2	41
7	10
3	9
7	9
12	9
2	15
4	31
6	9
2	15
3	9
2	19
4	9
4	9
6	9
3	34
8	16
4	9
71	9
27	30
178	16
3	10
5	21
4	9
5	13
4	11
31	16
3	14
8	23
78	9
5	10
6	27
405	418
5	9
3	9
2	22
27	21
2	46
4	31
2	16
4	9
60	25
2	32
11	21
2	21
48	40
5	10
13	12
3	9
4	9
191	223
3	21
11	11
5	35
5	34
11	9
2	9
2	19
46	59
3	32
6	37
46	34
11	42
6	11
9	9
7	12
3	50
2	9
2	9
6	42
2	35
5	9
2	9
2	22
8	77
6	9
9	14
3	30
3	9
6	9
4	25
3	9
2	9
4	34
2	25
2	9
4	14
3	9
7	10
33	27
4	9
5	59
19	61
4	41
3	9
4	27
2	66
3	9
41	42
3	11
3	9
4	10
23	9
4	47
25	71
2	13
2	106
5	18
2	9
5	9
5	16
2	9
61	63
36	64
9	9
41	35
29	36
5	11
6	11
3	9
2	9
2	38
2	9
5	27
6	10
7	104
3	9
3	17
5	10
3	9
10	24
8	39
4	49
19	30
5	32
23	29
3	20
7	20
144	16
4	10
12	9
3	64
2	30
3	9
4	9
2	9
25	31
6	11
3	9
5	9
7	38
2	9
26	83
100	113
2	9
3	16
2	33
46	51
33	53
5	11
3	17
5	10
4	9
2	9
2	9
6	12
2	9
4	10
7	22
3	21
3	10
4	40
3	17
2	9
3	83
12	28
5	9
4	9
10	48
4	40
2	9
19	64
3	91
6	16
2	9
2	9
2	9
21	82
24	80
3	22
3	11
5	9
6	9
35	9
9	9
5	24
184	42
79	101
5	9
5	52
12	17
26	62
5	9
3	9
4	9
4	26
6	18
4	9
5	49
25	35
27	24
7	11
4	47
2	9
2	9
25	31
4	9
2	9
2	34
3	9
5	45
4	39
2	25
8	30
3	17
