4	13
33	26
115	13
331	32
17	16
4	12
6	13
7	15
4	12
19	25
7	13
24	12
6	13
3	12
2	12
37	35
77	90
2	12
2	12
13	12
16	12
27	25
5	12
2	12
34	17
59	54
2	12
28	37
2	12
19	18
3	13
18	13
18	12
232	67
30	40
2	12
23	32
782	20
2	12
29	24
27	36
2	12
14	13
46	33
2	12
2	12
6	12
210	211
628	12
2	12
2	12
18	14
5	12
182	33
48	61
4	12
2	12
2	12
10	18
2	12
7	15
55	12
2	12
56	57
5	14
6	12
2	12
1	12
367	67
2	12
2	12
10	17
2	12
2	12
2	12
48	59
11	20
2	12
34	31
3	12
2	12
2	12
25	34
8	18
2	12
2	12
52	19
2	13
7	19
29	39
2	13
4	23
439	358
84	87
76	11
147	169
36	47
182	196
28	39
792	11
47	54
26	39
11	32
2	13
1	13
4	14
572	446
3	14
18	21
8	17
8	25
51	52
2	13
12	25
2	13
2	13
9	24
4	18
4	21
104	125
2	16
217	238
27	29
2	13
2	13
1	13
3	14
3	13
2	14
211	64
74	11
2	21
2	13
2	13
14	23
36	34
6	13
465	496
3	13
2	13
39	38
31	29
48	61
2	15
3	13
2	13
339	365
2	13
13	31
85	100
2	13
3	14
56	11
2	13
74	91
357	51
2	13
505	529
4	25
2	13
3	19
2	15
2	44
2	13
3	13
2	13
24	35
2	13
2	14
342	363
3	13
3	13
15	21
2	14
3	19
2	15
1	23
39	13
29	25
4	22
2	15
11	26
3	17
2	15
56	72
11	24
2	20
3	15
4	16
2	16
109	118
40	44
2	17
3	15
43	51
2	15
795	13
5	18
6	26
2	17
2	16
2	17
6	19
3	15
5	16
5	15
11	19
5	16
5	18
3	15
2	20
7	18
3	15
7	19
12	15
2	16
4	18
6	15
2	16
3	15
2	16
4	15
4	18
6	15
3	19
8	18
4	15
71	87
27	38
178	17
3	15
5	17
4	15
5	15
4	15
31	24
3	15
8	18
78	19
5	16
6	20
405	446
5	15
3	15
2	17
27	28
2	20
4	18
2	16
4	15
60	37
2	18
11	24
2	17
48	48
5	16
13	18
3	15
4	15
191	218
3	17
11	26
5	20
5	20
11	20
2	20
2	20
46	53
3	20
6	22
46	37
11	28
6	23
9	20
7	23
3	20
2	20
2	20
6	22
2	20
5	21
2	20
2	20
8	25
6	20
9	27
3	20
3	20
6	21
4	21
3	20
2	20
4	20
2	20
2	20
4	20
3	20
7	23
33	39
4	21
5	22
19	35
4	21
3	20
4	20
2	20
3	20
41	49
3	20
3	20
4	21
23	35
4	20
25	43
2	20
2	20
5	20
2	20
5	20
5	22
2	20
61	81
36	43
9	22
41	48
29	46
5	22
6	23
3	20
2	20
2	20
2	20
5	23
6	22
7	25
3	20
3	20
5	21
3	20
10	28
8	20
4	20
19	36
5	22
23	42
3	20
7	23
144	20
4	21
12	30
3	20
2	20
3	20
4	20
2	20
25	43
6	22
3	20
5	21
7	24
2	20
26	45
100	123
2	20
3	20
2	36
46	55
33	41
5	23
3	20
5	21
4	20
2	20
2	20
6	23
2	20
4	21
7	25
3	21
3	21
4	22
3	21
2	20
3	20
12	29
5	20
4	21
10	28
4	21
2	20
19	34
3	21
6	21
2	20
2	20
2	20
21	40
24	43
3	20
3	20
5	21
6	20
35	42
9	26
5	20
184	190
79	85
5	20
5	21
12	20
26	38
5	20
3	20
4	20
4	21
6	20
4	20
5	22
25	44
27	34
7	22
4	21
2	20
2	20
25	43
4	20
2	20
2	20
3	20
5	22
4	22
2	20
8	21
3	20
