4	3
33	3
115	3
331	30
17	5
4	3
6	3
7	3
4	3
19	20
7	3
24	3
6	3
3	3
2	3
37	33
77	3
2	3
2	3
13	3
16	3
27	3
5	3
2	3
34	3
59	23
2	3
28	37
2	3
19	3
3	5
18	3
18	3
232	63
30	41
2	3
23	30
782	3
2	3
29	6
27	34
2	3
14	3
46	15
2	3
2	3
6	3
210	264
628	3
2	3
2	3
18	3
5	3
182	23
48	3
4	3
2	3
2	3
10	10
2	3
7	6
55	3
2	3
56	40
5	5
6	3
2	3
1	3
367	9
2	3
2	3
10	9
2	3
2	3
2	3
48	63
11	3
2	3
34	9
3	3
2	3
2	3
25	33
8	12
2	3
2	3
52	12
2	4
7	7
29	10
2	4
4	5
439	32
84	32
76	17
147	133
36	44
182	4
28	35
792	4
47	47
26	4
11	11
2	4
1	4
4	4
572	236
3	4
18	13
8	6
8	9
51	4
2	4
12	16
2	4
2	4
9	4
4	6
4	4
104	25
2	4
217	102
27	19
2	4
2	4
1	4
3	4
3	4
2	4
211	46
74	82
2	4
2	4
2	4
14	6
36	26
6	4
465	103
3	4
2	4
39	36
31	25
48	64
2	4
3	4
2	4
339	314
2	4
13	4
85	63
2	4
3	5
56	9
2	4
74	86
357	44
2	4
505	404
4	4
2	4
3	4
2	4
2	4
2	4
3	4
2	4
24	32
2	4
2	4
342	84
3	4
3	4
15	5
2	4
3	3
2	3
1	3
39	3
29	3
4	3
2	3
11	3
3	3
2	3
56	3
11	16
2	3
3	3
4	3
2	3
109	38
40	39
2	3
3	3
43	43
2	3
795	4
5	3
6	4
2	3
2	3
2	3
6	3
3	3
5	3
5	3
11	3
5	3
5	3
3	3
2	3
7	4
3	3
7	3
12	3
2	3
4	3
6	3
2	3
3	3
2	3
4	3
4	3
6	3
3	3
8	3
4	3
71	3
27	32
178	3
3	3
5	3
4	3
5	3
4	3
31	13
3	3
8	3
78	3
5	3
6	7
405	492
5	3
3	3
2	3
27	20
2	3
4	3
2	3
4	3
60	21
2	3
11	3
2	3
48	46
5	4
13	6
3	3
4	3
191	262
3	3
11	5
5	3
5	3
11	3
2	3
2	3
46	36
3	3
6	3
46	22
11	14
6	6
9	3
7	6
3	3
2	3
2	3
6	3
2	3
5	3
2	3
2	3
8	9
6	3
9	11
3	3
3	3
6	3
4	3
3	3
2	3
4	3
2	3
2	3
4	3
3	3
7	5
33	31
4	3
5	5
19	24
4	3
3	3
4	3
2	3
3	3
41	6
3	3
3	3
4	3
23	3
4	3
25	35
2	3
2	3
5	3
2	3
5	3
5	6
2	3
61	3
36	35
9	3
41	3
29	25
5	3
6	5
3	3
2	3
2	3
2	3
5	8
6	3
7	3
3	3
3	3
5	3
3	3
10	15
8	3
4	3
19	27
5	6
23	3
3	3
7	3
144	3
4	3
12	3
3	3
2	3
3	3
4	3
2	3
25	36
6	6
3	3
5	3
7	3
2	3
26	40
100	161
2	3
3	3
2	3
46	31
33	31
5	6
3	3
5	3
4	3
2	3
2	3
6	7
2	3
4	3
7	8
3	3
3	3
4	6
3	3
2	3
3	3
12	15
5	3
4	3
10	12
4	3
2	3
19	3
3	3
6	3
2	3
2	3
2	3
21	3
24	33
3	3
3	3
5	3
6	3
35	3
9	3
5	3
184	9
79	115
5	3
5	3
12	3
26	27
5	3
3	3
4	3
4	3
6	3
4	3
5	4
25	3
27	7
7	6
4	3
2	3
2	3
25	36
4	3
2	3
2	3
3	3
5	3
4	3
2	3
8	3
3	3
