3	3
13	15
2	6
307	24
9	9
2	2
3	2
5	7
3	5
14	12
3	4
9	5
2	3
2	4
1	5
13	26
76	79
1	2
1	3
3	5
10	5
13	10
2	5
1	5
6	9
36	45
1	5
26	22
1	3
8	11
2	6
3	5
11	5
208	49
29	32
1	5
21	13
13	8
1	5
13	15
24	25
1	5
13	6
13	23
1	3
1	1
2	5
187	185
1	1
1	0
1	1
3	2
2	5
13	11
47	39
3	5
1	4
1	4
9	11
1	5
4	8
1	5
1	4
33	44
3	1
4	5
1	5
1	5
5	50
1	5
1	3
9	10
1	5
1	1
1	3
46	41
9	9
1	3
13	14
2	1
1	4
1	3
23	26
7	11
1	5
1	5
8	10
1	3
5	6
6	21
1	3
2	3
416	312
13	67
11	1
145	134
34	33
10	155
27	26
791	1
24	32
1	24
10	10
1	3
1	3
3	3
548	388
2	3
9	10
3	4
6	6
30	35
1	3
11	12
1	3
1	3
7	8
3	4
3	2
4	85
1	2
215	199
13	13
1	3
1	3
1	3
2	2
1	3
1	2
188	40
3	1
1	2
1	3
1	3
3	4
13	19
5	3
464	427
2	3
1	3
16	25
13	17
47	45
1	2
2	3
1	3
315	300
1	3
8	12
66	73
1	3
2	3
5	1
1	3
73	68
24	29
1	3
504	465
2	2
1	3
2	2
1	2
1	1
1	3
2	3
1	3
22	22
1	3
1	2
318	303
2	3
1	3
12	10
1	2
2	0
1	6
3	2
38	4
1	1
3	1
1	6
10	13
1	3
1	6
11	58
10	15
1	1
2	6
3	4
1	3
92	99
8	31
1	2
2	6
21	30
1	6
8	4
2	6
2	1
1	2
1	5
1	3
4	1
2	6
4	7
3	6
4	2
3	4
2	1
2	5
1	1
4	7
2	6
5	7
3	6
1	5
2	1
3	6
1	5
1	6
1	4
2	6
3	4
3	6
1	0
7	8
2	6
69	75
24	28
5	6
1	6
2	3
2	6
2	5
2	5
9	13
2	5
5	4
12	8
2	7
4	6
404	413
2	6
2	6
1	3
13	18
1	1
2	1
1	4
3	6
13	27
1	1
10	12
1	3
24	37
3	7
7	9
1	6
2	6
189	191
2	3
10	11
2	2
2	2
6	6
1	6
1	4
22	37
2	2
3	6
13	20
10	9
5	9
2	6
4	9
1	1
1	6
1	6
5	5
1	2
2	7
1	6
1	4
6	1
5	6
8	13
1	3
1	6
5	7
2	4
2	6
1	6
2	2
1	4
1	6
1	5
1	6
4	6
13	25
2	5
3	5
17	17
2	4
1	6
2	3
1	1
2	6
3	25
1	6
1	6
3	7
1	21
2	0
23	22
1	6
1	1
4	5
1	6
1	6
3	7
1	6
60	65
13	23
3	6
17	33
26	29
3	8
4	8
2	6
1	6
1	2
1	6
4	7
3	8
6	1
2	6
1	5
2	7
2	6
9	13
6	1
1	1
17	21
3	5
22	27
1	4
4	8
1	5
2	7
11	16
1	1
1	3
1	6
3	6
1	6
23	28
3	8
1	6
2	7
5	7
1	6
25	24
99	105
1	6
1	5
1	14
22	38
13	22
4	7
2	5
2	7
1	6
1	6
1	6
4	9
1	6
2	7
6	10
2	5
2	7
3	4
2	5
1	6
2	1
10	14
3	6
2	7
9	11
2	4
1	6
17	15
2	1
2	6
1	6
1	6
1	6
20	18
23	22
1	4
2	6
3	7
4	6
13	27
7	11
2	4
7	165
55	65
2	6
3	5
2	5
13	19
3	6
2	6
3	6
2	5
3	5
1	6
4	5
24	29
13	16
3	8
2	3
1	6
1	6
23	28
3	6
1	6
1	3
2	6
3	1
3	5
1	4
2	5
1	5
